Seas,Week,Team,Opponent,Unique_ID,Opponent_ID,Home/Away,Score,Opp_Score,W/L,Lag_Score,Prev_W/L,Penalties,Penalty_Yds,Pass_Cmp,Pass_Att,Pass_Yds,Pass_TD,INT_Thrown,Sk_Taken,SK_Yds,Pass_Long,Passer Rating,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Rec_Tgt,Receptions,Rec_Yds,Rec_TD,Rec_Lng,Fumble_Total,Fumbles_Lost,Def_INT,Def_INT_Yds,Def_INT_TD,Def_INT_Lng,PD,Def_Sk,Comb_Tkl,Solo_Tkl,Ast_Tkl,TFL,QBHits,Def_FR,Def_FR_Yds,Def_FR_TD,Force_Fum,K_Ret,K_Ret_Yds,K_Ret_YPR,K_Ret_TD,K_Ret_Lng,P_Ret,P_Ret_Yds,P_Ret_YPR,P_Ret_TD,P_Ret_Lng,XPM,XPA,FGM,FGA,Punts,Punt_Yds,Yards_Per_Punt,Punt_Lng,P_1D,P_1D_Perc,IAY,IAY_Per_Att,CAY,CAY_Per_CMP,CAY_Per_Att,P_YAC,P_YAC_Per_Cmp,P_Drops,P_Drop_Perc,BadTh,BadTh_Perc,Sk_Taken,QB_Blitzed,QB_Hurried,QB_Hits,QB_Pressured,QB_Pressured_Perc,Scrm,Yds_Per_Scrm,Rush_1D,Rush_YBC,Rush_YBC_Per_Att,Rush_YAC,Rush_YAC_Per_Att,Rush_BrkTkl,Rush_Att_Per_BrkTkl,Rec_1D,Rec_YBC,Rec_YBC_Per_Rec,Rec_YAC,Rec_YAC_Per_Rec,Rec_BrkTkl,Rec_BrkTkl_Per_Rec,Rec_Drop,Rec_Drop_Perc,Def_Air,Def_YAC,Def_Blitz,Def_Hrry,Def_QBKD,Def_Sk,Def_Pressure,Def_MTkl,Def_MTkl_Perc,opp_Penalties,opp_Penalty_Yds,opp_Pass_Cmp,opp_Pass_Att,opp_Pass_Yds,opp_Pass_TD,opp_INT_Thrown,opp_Sk_Taken,opp_SK_Yds,opp_Pass_Long,opp_Passer Rating,opp_Rush_Att,opp_Rush_Yds,opp_Rush_TD,opp_Rush_Lng,opp_Rec_Tgt,opp_Receptions,opp_Rec_Yds,opp_Rec_TD,opp_Rec_Lng,opp_Fumble_Total,opp_Fumbles_Lost,opp_Def_INT,opp_Def_INT_Yds,opp_Def_INT_TD,opp_Def_INT_Lng,opp_PD,opp_Def_Sk,opp_Comb_Tkl,opp_Solo_Tkl,opp_Ast_Tkl,opp_TFL,opp_QBHits,opp_Def_FR,opp_Def_FR_Yds,opp_Def_FR_TD,opp_Force_Fum,opp_K_Ret,opp_K_Ret_Yds,opp_K_Ret_YPR,opp_K_Ret_TD,opp_K_Ret_Lng,opp_P_Ret,opp_P_Ret_Yds,opp_P_Ret_YPR,opp_P_Ret_TD,opp_P_Ret_Lng,opp_XPM,opp_XPA,opp_FGM,opp_FGA,opp_Punts,opp_Punt_Yds,opp_Yards_Per_Punt,opp_Punt_Lng,opp_P_1D,opp_P_1D_Perc,opp_IAY,opp_IAY_Per_Att,opp_CAY,opp_CAY_Per_CMP,opp_CAY_Per_Att,opp_P_YAC,opp_P_YAC_Per_Cmp,opp_P_Drops,opp_P_Drop_Perc,opp_BadTh,opp_BadTh_Perc,opp_Sk_Taken,opp_QB_Blitzed,opp_QB_Hurried,opp_QB_Hits,opp_QB_Pressured,opp_QB_Pressured_Perc,opp_Scrm,opp_Yds_Per_Scrm,opp_Rush_1D,opp_Rush_YBC,opp_Rush_YBC_Per_Att,opp_Rush_YAC,opp_Rush_YAC_Per_Att,opp_Rush_BrkTkl,opp_Rush_Att_Per_BrkTkl,opp_Rec_1D,opp_Rec_YBC,opp_Rec_YBC_Per_Rec,opp_Rec_YAC,opp_Rec_YAC_Per_Rec,opp_Rec_BrkTkl,opp_Rec_BrkTkl_Per_Rec,opp_Rec_Drop,opp_Rec_Drop_Perc,opp_Def_Air,opp_Def_YAC,opp_Def_Blitz,opp_Def_Hrry,opp_Def_QBKD,opp_Def_Sk,opp_Def_Pressure,opp_Def_MTkl,opp_Def_MTkl_Perc
2019,7,LAC,TEN,2019LAC7,2019TEN7,Away,20,23,L,17,0,8,74,26,44,320,2,2,1,4,32,77.8,14,32,0,11,42,26,320,2,32,1,1,1,8,0,8,1,0,57,35,22,3,0,0,0,0,0,4,97,24.25,0,29,1,7,7,0,7,2,2,1,2,3,128,42.66666667,44,18,40,481,10.93181818,217,8.346153846,4.931818182,103,3.961538462,2,4.545454545,6,13.63636364,1,3,8,4,13,28.88888889,0,0,2,10,0.714285714,22,1.571428571,1,0.071428571,18,217,8.346153846,103,3.961538462,7,0.269230769,2,7.692307692,0,70,3,2,0,0,2,7,10.9375,6,40,20,34,207,0,3,7,42,25,78.1,21,39,0,6,32,20,207,0,25,1,0,1,25,0,25,3,1,52,38,14,3,2,0,0,0,1,1,16,16,0,16,3,19,6.333333333,0,11,0,0,0,0,9,424,47.11111111,61,9,21.95121951,320,9.411764706,149,7.45,4.382352941,58,2.9,1,2.941176471,8,23.52941176,7,10,6,2,15,34.88372093,2,11,0,11,0.523809524,28,1.333333333,1,0.047619048,9,149,7.45,58,2.9,1,0.05,1,5,98,79,20,3,1,1,5,7,11.86440678
2019,8,LAC,CHi,2019LAC8,2019CHi8,Away,17,16,W,20,0,4,29,24,38,329,2,0,1,3,41,108.3,21,39,0,6,37,24,329,2,41,2,1,1,3,0,3,4,2,69,46,23,6,5,1,0,0,1,1,8,8,0,8,0,0,0,0,0,2,2,2,2,2,93,46.5,58,19,48.71794872,426,11.21052632,213,8.875,5.605263158,116,4.833333333,1,2.631578947,7,18.42105263,1,10,2,4,7,17.94871795,0,0,2,2,0.095238095,37,1.761904762,3,0.142857143,19,213,8.875,116,4.833333333,2,0.083333333,1,4.166666667,176,147,11,4,3,2,9,6,8,3,10,34,54,251,2,0,2,16,28,86.3,7,17,0,9,51,34,251,2,28,2,2,0,0,0,0,5,1,58,49,9,2,4,0,0,0,0,4,163,40.75,1,102,2,6,3,0,10,2,2,1,1,6,263,43.83333333,54,16,28.57142857,338,6.259259259,120,3.529411765,2.222222222,131,3.852941176,2,3.703703704,12,22.22222222,2,18,3,5,10,17.85714286,0,0,0,17,2.428571429,0,0,0,0,16,120,3.529411765,131,3.852941176,4,0.117647059,2,5.882352941,153,128,37,2,2,1,5,3,4.918032787
2019,9,LAC,GNB,2019LAC9,2019GNB9,Home,26,11,W,17,1,8,53,19,29,201,1,1,1,6,43,82.7,12,36,1,19,29,19,201,1,43,0,0,1,37,0,37,8,3,66,58,8,6,4,1,2,0,0,1,20,20,0,20,1,0,0,0,0,2,2,1,2,5,269,53.8,58,8,26.66666667,259,8.931034483,147,7.736842105,5.068965517,54,2.842105263,4,13.79310345,2,6.896551724,1,4,0,5,6,20,0,0,2,25,2.083333333,11,0.916666667,0,0,8,147,7.736842105,54,2.842105263,0,0,4,21.05263158,165,88,4,2,1,3,6,7,9.589041096,4,25,23,33,305,3,0,5,49,67,129,26,118,1,15,31,23,305,3,67,0,0,0,0,0,0,4,2,46,40,6,4,7,1,0,0,1,3,48,16,0,19,0,0,0,0,0,4,4,1,1,3,106,35.33333333,43,15,39.47368421,236,7.151515152,119,5.173913043,3.606060606,186,8.086956522,0,0,7,21.21212121,5,17,0,7,12,29.26829268,3,10.7,5,52,2,66,2.538461538,4,0.153846154,15,119,5.173913043,186,8.086956522,1,0.043478261,0,0,100,167,9,3,5,2,10,12,20.68965517
2019,10,LAC,OAK,2019LAC10,2019OAK10,Away,24,26,L,26,1,5,45,21,28,294,0,0,2,11,56,108.3,38,159,2,16,26,21,294,0,56,0,0,0,0,0,0,1,3,42,29,13,5,7,0,0,0,0,2,34,17,0,21,2,1,0.5,0,1,2,2,4,5,1,38,38,38,13,43.33333333,238,8.5,151,7.19047619,5.392857143,143,6.80952381,1,3.571428571,4,14.28571429,2,6,3,2,7,22.58064516,1,1,11,88,2.315789474,71,1.868421053,2,0.052631579,13,151,7.19047619,143,6.80952381,1,0.047619048,1,4.761904762,107,114,1,6,1,3,11,6,12.5,10,96,20,31,289,2,0,1,10,34,116.2,36,171,2,27,27,20,289,2,34,0,0,1,0,0,0,3,2,53,42,11,4,3,4,0,0,0,3,81,27,0,31,1,16,16,0,16,4,4,1,2,2,96,48,52,14,43.75,263,8.483870968,180,9,5.806451613,109,5.45,2,6.451612903,3,9.677419355,1,3,6,1,8,25,0,0,10,92,2.555555556,79,2.194444444,3,0.083333333,14,180,9,109,5.45,0,0,2,10,267,137,9,6,1,2,9,6,10.16949153
2019,11,LAC,KAN,2019LAC11,2019KAN11,Home,17,24,L,24,0,8,70,17,31,207,2,3,5,38,45,57.5,30,146,1,24,31,17,207,2,45,1,0,0,0,0,0,2,3,63,37,26,5,5,1,0,0,0,3,52,17.33333333,0,21,3,19,6.333333333,0,11,3,3,1,1,3,130,43.33333333,54,11,30.55555556,397,12.80645161,142,8.352941176,4.580645161,65,3.823529412,0,0,9,29.03225806,5,4,0,2,7,19.44444444,0,0,10,58,1.933333333,88,2.933333333,4,0.133333333,11,142,8.352941176,65,3.823529412,1,0.058823529,0,0,101,117,12,6,2,3,11,8,11.26760563,9,80,36,51,446,3,0,2,13,63,119.2,25,97,0,15,49,36,446,3,63,1,1,0,0,0,0,3,4,51,34,17,4,8,2,0,0,1,4,90,22.5,0,30,1,5,5,0,5,2,3,4,5,1,26,26,26,20,37.73584906,422,8.274509804,198,5.5,3.882352941,248,6.888888889,3,5.882352941,5,9.803921569,2,11,7,2,11,20.75471698,0,0,6,52,2.08,45,1.8,2,0.08,20,198,5.5,248,6.888888889,2,0.055555556,3,8.333333333,110,51,11,3,3,4,10,13,20.3125
2019,13,LAC,DEN,2019LAC13,2019DEN13,Away,20,23,L,17,0,9,60,28,52,353,1,4,2,8,50,49.6,19,93,0,21,48,28,353,1,50,1,0,1,2,0,2,5,1,55,36,19,3,5,3,0,0,1,2,44,22,0,25,2,0,0,0,0,0,0,3,4,3,143,47.66666667,59,14,25.92592593,412,7.923076923,163,5.821428571,3.134615385,190,6.785714286,5,9.615384615,7,13.46153846,2,10,7,5,14,25.92592593,0,0,6,73,3.842105263,20,1.052631579,0,0,14,163,5.821428571,190,6.785714286,2,0.071428571,5,17.85714286,92,76,2,9,4,1,14,9,14.0625,7,70,10,25,82,0,1,4,33,27,32.4,17,85,0,16,24,10,82,0,27,0,0,1,8,0,8,3,1,78,56,22,7,3,0,0,0,0,3,61,20.33333333,0,27,0,0,0,0,0,0,0,1,1,8,355,44.375,56,4,13.79310345,147,5.88,30,3,1.2,52,5.2,1,4,6,24,4,10,1,2,7,22.58064516,2,4,3,46,2.705882353,39,2.294117647,2,0.117647059,4,30,3,52,5.2,0,0,1,10,112,65,24,1,2,1,4,11,12.35955056
2019,14,LAC,JAX,2019LAC14,2019JAX14,Away,45,10,W,20,0,7,82,20,29,265,2,1,3,21,52,106.3,29,115,0,19,27,20,265,2,52,0,0,1,0,0,0,2,0,52,35,17,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,3,4,181,45.25,57,11,34.375,200,6.896551724,156,7.8,5.379310345,109,5.45,0,0,5,17.24137931,3,7,1,2,6,18.75,0,0,5,46,1.586206897,69,2.379310345,0,0,11,156,7.8,109,5.45,0,0,0,0,85,54,7,8,0,0,8,2,3.703703704,16,121,23,41,240,1,2,5,47,39,71.1,17,49,0,10,38,23,240,1,39,3,2,0,0,0,0,4,4,62,39,23,7,8,2,0,0,1,1,25,25,0,25,2,48,24,0,43,0,0,1,1,4,183,45.75,54,10,21.73913043,214,5.219512195,110,4.782608696,2.682926829,130,5.652173913,1,2.43902439,8,19.51219512,5,16,1,5,11,23.40425532,1,4,2,18,1.058823529,31,1.823529412,2,0.117647059,10,110,4.782608696,130,5.652173913,5,0.217391304,1,4.347826087,167,107,28,3,4,4,11,3,4.615384615
2019,15,LAC,MIN,2019LAC15,2019MIN15,Home,10,39,L,45,1,6,65,19,27,340,4,0,1,10,84,154.4,30,195,2,35,26,19,340,4,84,1,0,0,0,0,0,3,2,58,40,18,5,4,1,0,0,0,3,61,20.33333333,0,24,2,1,0.5,0,1,6,6,1,1,2,104,52,55,11,39.28571429,256,9.481481481,111,5.842105263,4.111111111,229,12.05263158,2,7.407407407,3,11.11111111,1,4,0,6,7,25,0,0,13,91,3.033333333,104,3.466666667,2,0.066666667,11,111,5.842105263,229,12.05263158,1,0.052631579,2,10.52631579,109,58,16,8,2,2,12,5,7.936507937,8,55,24,30,242,1,0,1,8,44,111.4,39,120,1,9,29,24,242,1,44,0,0,2,0,0,0,5,5,56,47,9,8,8,0,0,0,0,1,14,14,0,14,4,43,10.75,0,17,2,2,2,2,6,222,37,55,14,45.16129032,214,7.133333333,130,5.416666667,4.333333333,112,4.666666667,0,0,5,16.66666667,1,6,4,2,7,22.58064516,0,0,5,49,1.256410256,71,1.820512821,2,0.051282051,14,130,5.416666667,112,4.666666667,1,0.041666667,0,0,149,56,15,4,3,5,12,1,1.754385965
2019,16,LAC,OAK,2019LAC16,2019OAK16,Home,17,24,L,10,0,5,48,28,39,307,1,3,3,24,39,71.2,19,62,0,12,38,28,307,1,39,5,4,1,9,0,9,4,0,55,47,8,3,1,0,0,0,0,3,48,16,0,34,0,0,0,0,0,1,1,1,1,1,26,26,26,14,33.33333333,339,8.692307692,180,6.428571429,4.615384615,127,4.535714286,0,0,5,12.82051282,3,6,1,2,6,14.28571429,0,0,3,22,1.157894737,40,2.105263158,1,0.052631579,14,180,6.428571429,127,4.535714286,1,0.035714286,0,0,140,67,0,1,1,0,2,6,9.836065574,6,51,22,36,267,1,0,4,31,40,93.2,32,128,0,12,31,22,267,1,40,0,0,0,0,0,0,4,2,51,31,20,6,5,0,0,0,0,2,37,18.5,0,26,1,2,2,0,2,1,1,3,4,4,167,41.75,52,15,37.5,237,6.583333333,95,4.318181818,2.638888889,172,7.818181818,4,11.11111111,3,8.333333333,4,10,5,1,10,25,0,0,8,46,1.4375,82,2.5625,3,0.09375,15,95,4.318181818,172,7.818181818,1,0.045454545,4,18.18181818,104,97,19,1,3,2,6,6,10.52631579
2019,17,LAC,KAN,2019LAC17,2019KAN17,Away,21,31,L,17,0,2,15,27,39,279,0,0,1,14,23,89.6,16,19,2,10,37,27,279,0,23,0,0,0,0,0,0,0,3,65,47,18,5,7,0,0,0,0,3,73,24.33333333,0,34,3,21,7,0,11,2,2,1,1,6,285,47.5,57,13,32.5,208,5.333333333,103,3.814814815,2.641025641,176,6.518518519,3,7.692307692,2,5.128205128,1,1,1,2,4,10,0,0,4,14,0.875,5,0.3125,1,0.0625,13,103,3.814814815,176,6.518518519,1,0.037037037,3,11.11111111,142,169,3,0,3,3,7,2,2.985074627,9,71,23,33,251,2,0,1,7,19,112.1,29,106,1,12,30,23,251,2,19,0,0,0,0,0,0,2,3,45,37,8,3,6,0,0,0,0,2,57,28.5,0,32,2,10,5,0,9,2,3,2,2,2,93,46.5,50,15,44.11764706,244,7.393939394,152,6.608695652,4.606060606,99,4.304347826,2,6.060606061,5,15.15151515,1,9,1,0,2,5.555555556,2,7,6,34,1.172413793,72,2.482758621,8,0.275862069,15,152,6.608695652,99,4.304347826,2,0.086956522,2,8.695652174,62,87,32,2,4,3,9,7,13.46153846
2020,2,LAC,KAN,2020LAC2,2020KAN2,Home,20,23,L,16,1,6,35,16,30,208,0,0,2,1,37,75.4,39,155,1,26,29,16,208,0,37,0,0,1,0,0,0,3,3,65,48,17,5,6,1,0,0,1,1,46,46,0,46,2,7,3.5,0,7,1,1,3,4,5,244,48.8,63,10,31.25,335,11.16666667,128,8,4.266666667,80,5,1,3.333333333,6,20,2,9,5,2,9,26.47058824,2,3.5,7,75,1.923076923,80,2.051282051,3,0.076923077,10,128,8,80,5,0,0,1,6.25,110,83,15,5,3,3,11,6,8.450704225,1,5,24,32,211,3,0,1,8,19,123.3,34,166,1,27,32,24,211,3,19,0,0,1,39,0,39,2,4,53,39,14,2,7,0,0,0,0,2,48,24,0,28,0,0,0,0,0,4,4,2,2,3,136,45.33333333,54,16,48.48484848,147,4.59375,78,3.25,2.4375,133,5.541666667,1,3.125,5,15.625,1,13,1,2,4,12.12121212,0,0,9,49,1.441176471,117,3.441176471,0,0,16,78,3.25,133,5.541666667,1,0.041666667,1,4.166666667,114,123,17,11,3,4,19,6,10.16949153
2020,3,LAC,CAR,2020LAC3,2020CAR3,Home,16,21,L,20,0,6,40,22,33,311,1,1,2,15,35,94.4,44,183,1,13,30,22,311,1,35,1,0,0,0,0,0,5,1,65,40,25,2,8,1,0,0,0,4,85,21.25,0,28,1,3,3,0,3,2,2,2,2,3,131,43.66666667,61,14,40,283,8.575757576,126,5.727272727,3.818181818,185,8.409090909,0,0,7,21.21212121,2,13,2,5,9,23.68421053,3,2.3,13,73,1.659090909,110,2.5,8,0.181818182,14,126,5.727272727,185,8.409090909,4,0.181818182,0,0,192,123,5,15,7,1,23,11,14.47368421,9,77,33,42,367,0,2,5,27,39,83.2,24,87,2,14,40,33,367,0,39,2,2,1,44,0,44,2,0,50,30,20,3,1,1,0,0,0,0,0,0,0,0,2,-1,-0.5,0,0,2,2,1,1,2,101,50.5,57,18,38.29787234,309,7.357142857,218,6.606060606,5.19047619,149,4.515151515,0,0,5,11.9047619,5,14,3,2,10,21.27659574,0,0,5,37,1.541666667,50,2.083333333,0,0,18,218,6.606060606,149,4.515151515,0,0,0,0,129,111,6,0,1,0,1,6,10.71428571
2020,4,LAC,TAM,2020LAC4,2020TAM4,Away,31,38,L,16,0,8,60,35,49,330,1,1,2,11,28,88,23,117,1,16,48,35,330,1,28,4,3,0,0,0,0,1,2,58,38,20,6,2,1,0,0,0,1,23,23,0,23,2,10,5,0,10,1,1,1,1,3,119,39.66666667,47,18,35.29411765,296,6.040816327,144,4.114285714,2.93877551,186,5.314285714,2,4.081632653,5,10.20408163,2,6,5,6,13,24.52830189,2,7.5,7,66,2.869565217,51,2.217391304,3,0.130434783,18,144,4.114285714,186,5.314285714,5,0.142857143,2,5.714285714,126,163,2,3,0,2,5,9,13.43283582,9,71,25,38,297,3,0,2,12,47,115.8,25,68,0,13,36,25,297,3,47,1,0,2,25,0,30,5,6,55,35,20,7,10,1,0,0,1,1,17,17,0,17,3,21,7,0,13,2,3,2,2,5,219,43.8,58,12,30,311,8.184210526,190,7.6,5,107,4.28,1,2.631578947,7,18.42105263,2,10,0,4,6,14.63414634,1,1,5,37,1.48,31,1.24,0,0,12,186,7.44,111,4.44,1,0.04,1,4,137,92,82,4,4,6,14,3,5.172413793
2020,5,LAC,NOR,2020LAC5,2020NOR5,Away,27,30,L,31,0,7,60,20,25,290,3,1,2,12,72,137.9,23,46,0,10,25,20,290,3,72,1,1,1,78,1,78,5,0,70,43,27,1,6,0,0,0,0,0,0,0,0,0,1,10,10,0,10,4,4,1,2,3,160,53.33333333,61,9,33.33333333,193,7.72,129,6.45,5.16,161,8.05,0,0,3,12,2,9,11,4,17,58.62068966,2,4.5,4,27,1.173913043,19,0.826086957,0,0,9,129,6.45,161,8.05,0,0,0,0,291,116,6,4,6,0,10,8,10.25641026,4,67,19,25,246,2,1,2,18,29,116.4,42,164,3,12,25,19,246,2,29,2,0,1,0,0,0,3,3,43,37,6,5,7,2,0,0,0,2,27,13.5,0,14,3,33,11,0,22,5,5,0,0,2,66,33,38,15,55.55555556,233,9.32,156,8.210526316,6.24,90,4.736842105,0,0,5,20,2,2,0,4,6,22.22222222,0,0,13,94,2.238095238,70,1.666666667,6,0.142857143,15,156,8.210526316,90,4.736842105,4,0.210526316,0,0,160,90,9,0,4,3,7,3,6.52173913
2020,7,LAC,JAX,2020LAC7,2020JAX7,Home,39,29,W,27,0,1,10,20,34,264,4,0,3,25,64,122.7,32,111,0,36,32,20,264,4,64,1,0,1,39,0,39,4,2,80,52,28,3,7,1,-1,0,1,4,70,17.5,0,23,1,9,9,0,9,3,4,0,1,7,339,48.42857143,57,12,32.43243243,384,11.29411765,166,8.3,4.882352941,98,4.9,3,8.823529412,9,26.47058824,3,6,2,8,13,34.21052632,1,5,5,73,2.28125,38,1.1875,2,0.0625,12,166,8.3,98,4.9,1,0.05,3,15,338,132,10,0,4,2,6,6,6.976744186,5,56,25,44,243,1,1,1,12,51,70.5,16,44,1,9,44,25,243,1,51,2,1,1,2,0,2,6,0,59,44,15,3,4,0,0,0,0,4,59,14.75,0,20,0,0,0,0,0,1,1,1,2,2,76,38,47,11,24.44444444,417,9.477272727,131,5.24,2.977272727,112,4.48,3,6.818181818,11,25,1,8,11,4,16,34.04255319,2,7.5,3,29,1.8125,15,0.9375,0,0,11,131,5.24,112,4.48,3,0.12,3,12,134,83,20,7,4,0,11,6,9.230769231
2020,8,LAC,DEN,2020LAC8,2020DEN8,Away,30,31,L,39,1,3,35,28,44,351,3,0,1,2,70,111.3,32,135,2,31,42,28,351,3,70,0,0,0,0,0,0,1,5,60,38,22,4,9,1,0,0,1,2,29,14.5,0,16,3,7,2.333333333,0,6,3,4,2,3,3,138,46,56,16,35.55555556,383,8.704545455,152,5.428571429,3.454545455,199,7.107142857,2,4.545454545,11,25,1,13,3,4,8,16.66666667,3,10.3,9,86,2.6875,49,1.53125,1,0.03125,16,152,5.428571429,199,7.107142857,1,0.035714286,2,7.142857143,105,68,13,7,2,5,16,6,9.090909091,5,34,24,40,254,0,2,3,20,27,57.7,33,177,2,20,38,24,254,0,27,4,2,0,0,0,0,0,4,46,32,14,4,7,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,1,1,3,161,53.66666667,60,11,25.58139535,265,6.625,90,3.75,2.25,164,6.833333333,1,2.5,9,22.5,3,11,4,3,10,22.72727273,1,4,12,126,3.818181818,51,1.545454545,1,0.03030303,11,90,3.75,164,6.833333333,3,0.125,1,4.166666667,82,131,22,1,3,4,8,8,14.81481481
2020,9,LAC,LVR,2020LAC9,2020LVR9,Home,26,31,L,30,0,6,67,29,44,278,3,2,2,3,36,89.1,38,210,0,26,42,29,278,3,36,0,0,1,23,0,23,6,2,48,33,15,4,5,0,0,0,0,1,26,26,0,26,3,38,12.66666667,0,30,3,3,3,3,3,117,39,43,15,32.60869565,296,6.727272727,138,4.75862069,3.136363636,140,4.827586207,2,4.545454545,6,13.63636364,2,14,15,2,19,39.58333333,2,5,10,159,4.184210526,51,1.342105263,2,0.052631579,15,138,4.75862069,140,4.827586207,4,0.137931034,2,6.896551724,133,115,4,4,4,2,10,6,11.11111111,5,25,15,24,111,1,0,2,11,17,87.3,45,209,0,18,22,15,111,1,17,1,0,0,0,0,0,2,0,40,32,8,1,1,2,0,0,1,2,33,16.5,0,22,1,13,13,0,13,1,1,3,4,1,56,56,56,7,26.92307692,140,5.833333333,51,3.4,2.125,60,4,2,8.333333333,3,12.5,2,3,2,0,4,13.33333333,4,6,15,145,3.222222222,64,1.422222222,2,0.044444444,7,51,3.4,60,4,0,0,2,13.33333333,48,74,4,5,1,0,6,3,6.976744186
2020,10,LAC,MIA,2020LAC10,2020MIA10,Away,21,29,L,26,0,5,45,28,42,326,2,0,2,14,50,105.9,31,128,1,14,41,28,326,2,50,1,0,0,0,0,0,4,1,50,32,18,0,3,1,0,0,1,3,70,23.33333333,0,32,2,0,0,0,0,2,2,2,3,3,146,48.66666667,58,18,40.90909091,309,7.357142857,195,6.964285714,4.642857143,131,4.678571429,1,2.380952381,7,16.66666667,2,5,5,5,12,25.53191489,3,3.3,6,73,2.35483871,55,1.774193548,0,0,18,195,6.964285714,131,4.678571429,2,0.071428571,1,3.571428571,109,56,9,1,3,1,5,8,13.79310345,7,75,20,28,248,2,0,3,27,35,122.3,25,91,1,19,26,20,248,2,35,0,0,0,0,0,0,2,1,63,54,9,3,4,1,36,1,2,3,51,17,0,22,1,10,10,0,10,4,4,2,2,3,125,41.66666667,44,12,38.70967742,229,8.178571429,180,9,6.428571429,68,3.4,0,0,5,17.85714286,3,17,0,0,3,8.823529412,3,10.3,8,52,2.08,39,1.56,2,0.08,12,180,9,68,3.4,1,0.05,0,0,231,52,25,7,3,1,11,6,8.695652174
2020,11,LAC,NYJ,2020LAC11,2020NYJ11,Home,34,28,W,21,0,5,31,20,32,187,2,1,2,13,28,86.3,29,99,1,11,32,20,187,2,28,0,0,0,0,0,0,2,0,51,37,14,4,1,1,44,0,0,4,80,20,0,31,0,0,0,0,0,3,3,0,0,4,171,42.75,57,10,29.41176471,229,7.15625,55,2.75,1.71875,132,6.6,0,0,6,18.75,2,15,1,6,9,25,2,5,9,59,2.034482759,40,1.379310345,0,0,10,55,2.75,132,6.6,0,0,0,0,125,42,15,0,1,0,1,8,13.55932203,4,32,18,25,262,3,1,1,5,50,128.7,18,65,0,15,24,18,262,3,50,0,0,0,0,0,0,3,0,82,56,26,3,4,0,0,0,1,4,88,22,0,28,1,0,0,0,0,3,3,2,2,2,83,41.5,49,12,46.15384615,315,12.6,165,9.166666667,6.6,97,5.388888889,0,0,4,16,1,12,0,3,4,15.38461538,0,0,4,30,1.666666667,35,1.944444444,3,0.166666667,12,165,9.166666667,97,5.388888889,2,0.111111111,0,0,173,90,54,1,4,0,5,10,10.86956522
2020,12,LAC,BUF,2020LAC12,2020BUF12,Away,17,27,L,34,1,9,78,37,49,366,3,0,3,19,54,116.5,26,29,0,17,48,37,366,3,54,1,1,1,6,1,6,4,1,48,31,17,2,8,0,0,0,0,1,17,17,0,17,1,5,5,0,5,4,4,2,2,2,110,55,56,18,34.61538462,328,6.693877551,196,5.297297297,4,170,4.594594595,2,4.081632653,7,14.28571429,3,20,7,4,14,25.92592593,2,5.5,5,-11,-0.423076923,40,1.538461538,0,0,18,196,5.297297297,170,4.594594595,1,0.027027027,2,5.405405405,173,48,10,4,7,1,12,0,0,9,69,33,50,296,3,2,0,0,31,77.3,18,73,0,15,45,33,296,3,31,0,0,1,14,0,14,6,3,69,56,13,5,4,1,0,0,1,5,105,21,0,40,2,10,5,0,10,3,3,3,3,4,186,46.5,61,15,30,343,6.86,130,3.939393939,2.6,166,5.03030303,3,6,8,16,0,27,6,4,10,19.60784314,1,9,5,41,2.277777778,32,1.777777778,1,0.055555556,15,130,3.939393939,166,5.03030303,3,0.090909091,3,9.090909091,151,82,23,1,1,3,5,15,17.85714286
2020,13,LAC,NWE,2020LAC13,2020NWE13,Home,0,45,L,17,0,5,91,31,52,316,1,1,3,25,55,75.5,24,76,1,33,51,31,316,1,55,2,0,1,0,0,0,3,3,66,47,19,7,8,4,1,0,1,5,73,14.6,0,23,0,0,0,0,0,0,1,1,1,6,286,47.66666667,56,16,29.09090909,312,6,166,5.35483871,3.192307692,150,4.838709677,4,7.692307692,8,15.38461538,3,28,5,5,13,23.63636364,0,0,5,51,2.125,25,1.041666667,0,0,16,166,5.35483871,150,4.838709677,4,0.129032258,4,12.90322581,103,74,12,0,5,3,8,8,10.81081081,6,42,9,18,84,0,2,3,15,17,23.6,30,110,2,18,17,9,84,0,17,0,0,1,0,0,0,2,2,78,54,24,5,4,0,0,0,0,2,75,37.5,0,53,2,67,33.5,0,58,2,2,2,2,3,169,56.33333333,60,4,19.04761905,105,5.833333333,35,3.888888889,1.944444444,49,5.444444444,1,5.555555556,5,27.77777778,3,10,1,1,5,23.80952381,0,0,8,63,2.1,47,1.566666667,2,0.066666667,4,35,3.888888889,49,5.444444444,0,0,1,11.11111111,95,75,19,0,3,2,5,4,4.87804878
